,Match_id,Innings,Player_name,Batting_number,Over_start_number,Runs_Scored,Balls_faced,Dots,Ones,Twos,Thress,Fours,Sixs,FOW_score,FOW_over,FOW_batting_number,FOW_bowler,Wicket_method,Overs_bowled,Runs_conceded,Wickets_taken,Maiden_overs,Extras,co-batsmen wicket fallen
8689,238197,1,HH Dippenaar,2,0.1,31,43,30,7,0,0,6,0,57,13.5,2,SR Watson,bowled,0,0,0,0,0,0
8690,238197,1,HH Gibbs,3,8.4,66,70,37,20,7,0,8,0,175,34.4,4,GB Hogg,caught and bowled,0,0,0,0,0,1
8691,238197,1,AB de Villiers,4,13.6,18,23,15,4,1,0,3,0,95,21.3,3,SR Watson,bowled,0,0,0,0,0,-1
8692,238197,1,MV Boucher,5,21.4,42,58,40,12,4,0,1,3,192,38.5,5,GB Hogg,lbw,0,0,0,0,0,0
8693,238197,1,JM Kemp,6,34.5,51,39,20,13,5,0,1,4,-1,-1,-1,-1,-1,0,0,0,0,0,-7
8694,238197,1,SM Pollock,7,38.6,38,26,10,10,2,0,3,2,254,46.3,6,B Lee,caught,7,9,0,0,1,-1
8695,238197,1,RJ Peterson,8,46.4,4,3,2,0,0,0,1,0,262,47.3,7,SR Clark,caught,5,17,1,0,1,-1
8696,238197,1,AJ Hall,9,47.4,4,4,0,4,0,0,0,0,-1,-1,-1,-1,-1,5,15,0,0,0,-10
8697,238197,1,M Ntini,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9.3,22,6,0,0,0
8698,238197,1,A Nel,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,30,3,0,1,0
8699,238197,2,AC Gilchrist,1,0.1,1,7,6,1,0,0,0,0,1,1.1,1,M Ntini,caught,0,0,0,0,0,0
8700,238197,2,PA Jaques,3,1.2,0,4,4,0,0,0,0,0,1,1.5,2,M Ntini,caught,0,0,0,0,0,-1
8701,238197,2,DR Martyn,4,1.6,4,9,7,0,2,0,0,0,5,5.2,3,M Ntini,caught,0,0,0,0,0,-1
8702,238197,2,SM Katich,2,0.1,16,48,41,4,0,0,3,0,33,18.2,5,A Nel,caught,0,0,0,0,0,3
8703,238197,2,MJ Clarke,5,5.3,1,15,15,1,0,0,0,0,7,9.3,4,M Ntini,caught,3,26,0,0,3,-1
8704,238197,2,MEK Hussey,6,9.4,22,48,40,3,1,1,2,1,57,24.5,6,A Nel,caught,0,0,0,0,0,0
8705,238197,2,SR Watson,7,18.3,27,38,24,11,2,0,3,0,93,34.3,10,M Ntini,caught,10,46,2,0,0,3
8706,238197,2,GB Hogg,8,24.6,6,8,5,2,0,0,1,0,70,27.2,7,RJ Peterson,caught,9,51,2,0,4,-1
8707,238197,2,B Lee,9,27.3,1,4,3,1,0,0,0,0,71,28.1,8,A Nel,caught,8,52,1,0,2,-1
8708,238197,2,NW Bracken,10,28.2,10,20,15,2,2,0,1,0,86,32.6,9,M Ntini,caught,10,45,0,0,1,-1
8709,238197,2,SR Clark,11,33.1,2,5,3,2,0,0,0,0,-1,-1,-1,-1,-1,10,69,2,0,1,-12
8710,238198,1,AC Gilchrist,1,0.1,25,33,23,2,4,1,3,0,36,8.5,1,SM Pollock,caught,0,0,0,0,0,0
8711,238198,1,SM Katich,2,0.1,49,79,54,19,4,0,4,1,99,24.3,2,AJ Hall,run out,0,0,0,0,0,0
8712,238198,1,RT Ponting,3,8.6,62,82,42,34,4,0,5,0,173,40.5,3,SM Pollock,caught,0,0,0,0,0,0
8713,238198,1,DR Martyn,4,24.4,51,67,30,33,4,0,1,1,214,45.5,4,M Ntini,caught,0,0,0,0,0,0
8714,238198,1,MJ Clarke,5,40.6,25,22,6,13,3,0,0,1,244,49.1,6,R Telemachus,run out,9,46,1,0,0,1
8715,238198,1,MEK Hussey,6,45.6,22,10,1,6,0,0,1,2,243,48.6,5,AJ Hall,caught,0,0,0,0,0,-1
8716,238198,1,B Lee,7,49.1,6,3,1,2,0,0,1,0,-1,-1,-1,-1,-1,9,49,4,0,4,-8
8717,238198,1,SR Watson,8,49.2,4,3,0,2,1,0,0,0,-1,-1,-1,-1,-1,10,50,2,0,1,-9
8718,238198,1,NW Bracken,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8.2,41,1,0,3,0
8719,238198,1,SR Clark,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,32,1,0,0,0
8720,238198,1,GB Hogg,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,12,0,0,0,0
8721,238198,2,GC Smith,1,0.1,10,10,9,2,0,0,2,0,15,2.2,1,B Lee,caught,4,15,0,0,1,0
8722,238198,2,HH Dippenaar,2,0.1,16,35,26,8,0,0,2,0,60,15.1,3,SR Watson,lbw,0,0,0,0,0,1
8723,238198,2,HH Gibbs,3,2.3,16,29,21,6,1,0,2,0,43,10.5,2,SR Clark,run out,0,0,0,0,0,-1
8724,238198,2,AB de Villiers,4,10.6,68,91,50,32,3,0,6,1,192,43.1,7,MJ Clarke,caught,0,0,0,0,0,3
8725,238198,2,MV Boucher,5,15.2,5,11,9,1,0,0,1,0,68,19.3,4,B Lee,caught,0,0,0,0,0,-1
8726,238198,2,JM Kemp,6,19.4,0,5,5,0,0,0,0,0,69,20.3,5,SR Clark,caught,0,0,0,0,0,-1
8727,238198,2,SM Pollock,7,20.4,69,74,33,31,2,0,7,1,188,42.2,6,SR Watson,bowled,10,45,2,0,0,-1
8728,238198,2,AJ Hall,8,42.3,5,6,2,3,1,0,0,0,197,44.2,8,B Lee,caught,9,39,1,0,0,0
8729,238198,2,RJ Peterson,9,43.2,3,5,2,3,0,0,0,0,199,44.5,9,B Lee,caught,10,39,0,0,1,0
8730,238198,2,R Telemachus,10,44.3,29,12,2,5,3,0,0,3,230,47.2,10,NW Bracken,lbw,8,60,0,0,8,0
8731,238198,2,M Ntini,11,44.6,1,3,3,1,0,0,0,0,-1,-1,-1,-1,-1,9,56,1,0,0,-12
8732,238199,1,GC Smith,1,0.1,1,3,2,1,0,0,0,0,1,1.2,1,NW Bracken,caught,2,23,0,0,4,0
8733,238199,1,HH Dippenaar,2,0.1,101,143,78,55,5,0,9,0,245,49.3,7,B Lee,caught,0,0,0,0,0,5
8734,238199,1,HH Gibbs,3,1.3,1,10,9,1,0,0,0,0,9,5.4,2,NW Bracken,caught,0,0,0,0,0,-1
8735,238199,1,AB de Villiers,4,5.5,38,44,29,10,0,0,4,2,81,19.5,3,ML Lewis,lbw,0,0,0,0,0,-1
8736,238199,1,JH Kallis,5,19.6,21,27,17,5,3,0,1,1,118,28.2,4,A Symonds,caught,9,46,2,0,3,-1
8737,238199,1,MV Boucher,6,28.3,19,25,12,13,1,0,1,0,170,37.4,5,ML Lewis,caught,0,0,0,0,0,-1
8738,238199,1,JM Kemp,7,37.5,1,9,8,1,0,0,0,0,173,40.2,6,SR Clark,lbw,4,17,0,0,0,-1
8739,238199,1,SM Pollock,8,40.3,53,33,8,14,2,1,8,0,-1,-1,-1,-1,-1,5,22,0,0,1,-9
8740,238199,1,R Telemachus,9,49.4,0,1,1,0,0,0,0,0,246,49.5,8,B Lee,run out,10,35,3,0,3,-1
8741,238199,1,AJ Hall,10,49.6,0,0,0,0,0,0,0,0,246,49.6,9,B Lee,run out,9.1,53,2,0,1,-1
8742,238199,1,M Ntini,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,51,1,0,1,0
8743,238199,2,AC Gilchrist,1,0.1,45,44,29,5,1,0,8,1,99,21.1,2,JH Kallis,caught,0,0,0,0,0,1
8744,238199,2,SM Katich,2,0.1,46,67,49,5,6,3,5,0,87,17.5,1,AJ Hall,caught,0,0,0,0,0,-1
8745,238199,2,RT Ponting,3,17.6,7,17,13,3,0,0,1,0,101,22.4,4,R Telemachus,caught,0,0,0,0,0,1
8746,238199,2,DR Martyn,4,21.2,1,7,6,1,0,0,0,0,100,22.2,3,R Telemachus,caught,0,0,0,0,0,-1
8747,238199,2,A Symonds,5,22.3,76,69,43,18,5,0,9,2,218,42.6,7,R Telemachus,bowled,6,31,1,0,1,2
8748,238199,2,MJ Clarke,6,22.5,7,23,20,3,0,0,1,0,140,31.3,5,JH Kallis,caught,2,19,0,0,7,-1
8749,238199,2,MEK Hussey,7,31.4,19,24,11,11,0,0,2,0,192,39.5,6,JH Kallis,run out,2,15,0,0,0,-1
8750,238199,2,B Lee,8,39.6,6,7,5,2,0,0,1,0,218,43.1,8,M Ntini,caught,10,55,1,0,0,0
8751,238199,2,SR Clark,10,43.2,16,17,9,6,1,0,2,0,-1,-1,-1,-1,-1,10,50,1,0,1,-11
8752,238199,2,NW Bracken,9,43.1,7,13,10,3,0,0,1,0,241,47.6,9,AJ Hall,bowled,10,38,2,0,2,0
8753,238199,2,ML Lewis,11,48.1,4,4,1,2,1,0,0,0,-1,-1,-1,-1,-1,10,38,2,0,0,-12
8754,238200,1,AC Gilchrist,1,0.1,55,44,22,8,4,1,9,0,97,15.2,1,R Telemachus,caught,0,0,0,0,0,0
8755,238200,1,SM Katich,2,0.1,79,88,50,27,5,0,9,1,216,30.3,2,M Ntini,caught,0,0,0,0,0,0
8756,238200,1,RT Ponting,3,15.3,164,101,34,42,8,0,13,9,407,47.8,4,R Telemachus,caught,0,0,0,0,0,1
8757,238200,1,MEK Hussey,4,30.4,81,48,15,23,2,0,9,3,374,46.1,3,AJ Hall,caught,0,0,0,0,0,-1
8758,238200,1,A Symonds,5,46.2,27,9,2,5,2,0,3,1,-1,-1,-1,-1,-1,9,75,2,0,0,-6
8759,238200,1,B Lee,6,47.9,9,7,2,3,3,0,0,0,-1,-1,-1,-1,-1,7.5,72,1,0,8,-7
8760,238200,1,NW Bracken,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,67,5,0,0,0
8761,238200,1,SR Clark,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6,55,0,0,1,0
8762,238200,1,ML Lewis,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,119,0,0,10,0
8763,238200,1,MJ Clarke,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,50,1,0,1,0
8764,238200,2,GC Smith,1,0.1,90,54,19,20,3,0,13,2,190,22.1,2,MJ Clarke,caught,4,29,0,0,0,1
8765,238200,2,HH Dippenaar,2,0.1,1,7,6,1,0,0,0,0,3,1.2,1,NW Bracken,bowled,0,0,0,0,0,-1
8766,238200,2,HH Gibbs,3,1.3,175,106,42,34,6,1,21,7,299,31.5,4,A Symonds,caught,0,0,0,0,0,1
8767,238200,2,AB de Villiers,4,22.2,14,18,9,10,0,0,1,0,284,30.5,3,NW Bracken,caught,0,0,0,0,0,-1
8768,238200,2,JH Kallis,5,30.6,20,21,7,10,3,0,1,0,327,37.4,5,A Symonds,caught and bowled,6,70,0,0,0,0
8769,238200,2,MV Boucher,6,31.6,50,41,10,24,5,0,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,-7
8770,238200,2,JM Kemp,7,37.5,13,17,6,9,2,0,0,0,355,42.1,6,NW Bracken,caught,1,8,0,0,0,-1
8771,238200,2,JJ van der Wath,8,42.2,35,18,5,6,2,1,1,3,399,46.3,7,NW Bracken,caught,10,76,0,0,2,-1
8772,238200,2,R Telemachus,9,46.4,12,6,2,0,2,0,2,0,423,48.2,8,NW Bracken,caught,10,91,2,0,14,-1
8773,238200,2,AJ Hall,10,48.3,7,4,1,1,1,0,1,0,433,49.3,9,B Lee,caught,10,80,1,0,2,-1
8774,238200,2,M Ntini,11,49.4,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,9,80,1,0,1,-12
8775,238213,1,Salman Butt,1,0.1,26,61,51,6,4,0,3,0,54,20.3,3,SL Malinga,caught,0,0,0,0,0,2
8776,238213,1,Kamran Akmal,2,0.1,5,9,7,1,0,0,1,0,8,3.1,1,MF Maharoof,bowled,0,0,0,0,0,-1
8777,238213,1,Shoaib Malik,3,3.2,7,18,13,5,1,0,0,0,27,9.4,2,MF Maharoof,bowled,0,0,0,0,0,-1
8778,238213,1,Mohammad Yousuf,4,9.5,46,74,49,18,6,0,4,0,121,34.6,5,KS Lokuarachchi,caught,0,0,0,0,0,1
8779,238213,1,Inzamam-ul-Haq,5,20.4,24,38,21,14,3,0,1,0,107,31.5,4,MF Maharoof,caught,0,0,0,0,0,-1
8780,238213,1,Younis Khan,6,31.6,41,47,15,25,6,0,1,0,198,49.4,8,KTGD Prasad,bowled,0,0,0,0,0,2
8781,238213,1,Shahid Afridi,7,35.1,2,5,3,2,0,0,0,0,127,36.5,6,KS Lokuarachchi,lbw,0,0,0,0,0,-1
8782,238213,1,Abdul Razzaq,8,36.6,32,39,20,16,2,0,0,2,179,47.3,7,KS Lokuarachchi,caught,0,0,0,0,0,-1
8783,238213,1,Naved-ul-Hasan,9,47.4,4,4,3,4,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-10
8784,238213,1,Iftikhar Anjum,10,49.5,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,-11
8785,238214,1,WU Tharanga,1,0.1,19,35,28,5,1,0,3,0,39,14.1,4,Abdul Razzaq,lbw,0,0,0,0,0,3
8786,238214,1,CK Kapugedera,2,0.1,1,9,8,1,0,0,0,0,3,2.3,1,Naved-ul-Hasan,caught,0,0,0,0,0,-1
8787,238214,1,KC Sangakkara,3,2.4,1,11,10,1,0,0,0,0,7,5.4,2,Mohammad Asif,lbw,0,0,0,0,0,-1
8788,238214,1,DPMD Jayawardene,4,5.5,0,7,7,0,0,0,0,0,16,8.3,3,Naved-ul-Hasan,caught,0,0,0,0,0,-1
8789,238214,1,RP Arnold,5,8.4,16,28,19,4,4,0,1,0,43,17.2,5,Iftikhar Anjum,bowled,0,0,0,0,0,0
8790,238214,1,TM Dilshan,6,14.2,48,73,42,29,2,1,3,0,-1,-1,-1,-1,-1,2,7,0,0,0,-7
8791,238214,1,MF Maharoof,7,17.3,2,9,7,2,0,0,0,0,51,19.5,6,Iftikhar Anjum,caught,8,24,1,0,2,-1
8792,238214,1,KS Lokuarachchi,8,19.6,1,4,3,1,0,0,0,0,56,20.5,7,Abdul Razzaq,caught,6,16,1,0,1,-1
8793,238214,1,KMDN Kulasekara,9,20.6,11,41,37,7,2,0,0,0,98,32.5,8,Shahid Afridi,lbw,9.4,43,1,0,6,-1
8794,238214,1,SL Malinga,10,32.6,15,29,21,5,1,0,2,0,123,40.5,9,Shahid Afridi,lbw,9,22,2,0,9,-1
8795,238214,1,M Muralitharan,11,40.6,2,14,13,2,0,0,0,0,130,44.2,10,Naved-ul-Hasan,bowled,10,22,0,0,1,-1
8796,238214,2,Salman Butt,1,0.1,4,12,9,2,1,0,0,0,15,3.6,2,MF Maharoof,caught,0,0,0,0,0,1
8797,238214,2,Shahid Afridi,2,0.1,2,9,12,2,0,0,0,0,12,2.1,1,SL Malinga,caught,10,32,2,0,5,-1
8798,238214,2,Shoaib Malik,3,3.1,17,32,26,3,3,0,2,0,47,14.8,5,KMDN Kulasekara,caught,7,19,0,0,4,2
8799,238214,2,Younis Khan,4,4.1,4,15,11,4,0,0,0,0,34,9.1,3,MF Maharoof,run out,0,0,0,0,0,-1
8800,238214,2,Inzamam-ul-Haq,5,9.2,1,10,9,1,0,0,0,0,39,11.4,4,SL Malinga,lbw,0,0,0,0,0,-1
8801,238214,2,Mohammad Yousuf,6,11.5,26,59,43,11,4,1,1,0,82,31.4,6,KS Lokuarachchi,lbw,0,0,0,0,0,0
8802,238214,2,Abdul Razzaq,7,15.1,41,101,81,14,5,1,2,1,-1,-1,-1,-1,-1,6,19,2,0,1,-8
8803,238214,2,Kamran Akmal,8,31.5,20,30,18,11,1,1,1,0,-1,-1,-1,-1,-1,0,0,0,0,0,-9
8804,238214,2,Naved-ul-Hasan,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,6.2,24,3,0,1,0
8805,238214,2,Mohammad Asif,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,22,1,0,2,0
8806,238214,2,Iftikhar Anjum,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,14,2,0,1,0
8807,238215,1,WU Tharanga,1,0.1,23,41,31,9,3,0,2,0,57,12.6,1,Abdul Razzaq,caught,0,0,0,0,0,0
8808,238215,1,CK Kapugedera,2,0.1,50,73,50,13,3,1,7,0,93,22.2,2,Shahid Afridi,run out,0,0,0,0,0,0
8809,238215,1,KC Sangakkara,3,13.1,22,27,14,10,0,0,3,0,105,26.5,3,Shahid Afridi,caught,0,0,0,0,0,0
8810,238215,1,DPMD Jayawardene,4,22.3,31,56,33,17,5,0,1,0,156,40.1,6,Naved-ul-Hasan,run out,0,0,0,0,0,2
8811,238215,1,KS Lokuarachchi,5,26.6,13,18,9,7,1,0,1,0,131,32.5,4,Shahid Afridi,caught,10,47,1,1,0,-1
8812,238215,1,RP Arnold,6,32.6,0,2,2,0,0,0,0,0,133,34.1,5,Shahid Afridi,stumped,0,0,0,1,0,-1
8813,238215,1,TM Dilshan,7,34.2,44,45,19,20,4,0,4,0,216,48.1,8,Shoaib Malik,bowled,6,20,1,1,0,1
8814,238215,1,MF Maharoof,8,40.2,19,19,9,7,0,0,3,0,193,45.1,7,Mohammad Asif,caught,7.2,33,1,1,1,-1
8815,238215,1,KTGD Prasad,9,45.2,8,9,6,5,0,1,0,0,224,49.5,10,Naved-ul-Hasan,bowled,5,33,0,1,1,1
8816,238215,1,M Muralitharan,10,48.2,2,3,1,2,0,0,0,0,224,49.3,9,Naved-ul-Hasan,caught,10,58,3,1,5,-1
8817,238215,1,SL Malinga,11,49.4,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,38,0,1,7,-12
8818,238215,2,Shoaib Malik,1,0.1,46,37,23,3,2,1,9,0,61,8.4,1,M Muralitharan,caught,3,20,1,0,3,0
8819,238215,2,Imran Farhat,2,0.1,46,52,32,12,1,0,8,0,117,20.2,2,TM Dilshan,stumped,0,0,0,0,0,0
8820,238215,2,Younis Khan,3,8.5,25,46,29,15,1,0,2,0,137,25.2,3,M Muralitharan,stumped,0,0,0,0,0,0
8821,238215,2,Mohammad Yousuf,4,20.3,53,73,42,23,3,0,6,0,207,41.6,5,MF Maharoof,lbw,0,0,0,0,0,1
8822,238215,2,Inzamam-ul-Haq,5,25.3,12,22,12,10,1,0,0,0,177,34.6,4,M Muralitharan,bowled,0,0,0,0,0,-1
8823,238215,2,Abdul Razzaq,6,34.7,23,33,20,11,1,0,1,1,-1,-1,-1,-1,-1,10,36,1,0,1,-7
8824,238215,2,Shahid Afridi,7,42.1,1,2,1,1,0,0,0,0,210,42.6,6,KS Lokuarachchi,caught,10,37,3,0,1,-1
8825,238215,2,Kamran Akmal,8,43.1,9,6,4,1,0,0,2,0,-1,-1,-1,-1,-1,0,0,0,0,0,-9
8826,238215,2,Naved-ul-Hasan,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7.5,41,2,0,3,0
8827,238215,2,Mohammad Asif,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,50,1,0,4,0
8828,238215,2,Iftikhar Anjum,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,40,0,0,0,0
8829,239907,1,HP Rinke,1,0.1,1,5,4,1,0,0,0,0,5,1.4,1,JE Taylor,caught,0,0,0,0,0,0
8830,239907,1,T Duffin,2,0.1,26,85,79,8,3,0,3,0,69,26.6,2,DR Smith,caught,0,0,0,0,0,0
8831,239907,1,CJ Chibhabha,3,1.5,55,99,68,21,4,2,5,0,106,36.4,3,DR Smith,caught,6,30,0,0,4,0
8832,239907,1,BRM Taylor,4,27.1,25,43,30,10,0,1,3,0,126,40.6,5,DJ Bravo,caught,0,0,0,0,0,1
8833,239907,1,E Chigumbura,5,36.5,8,7,3,2,1,0,1,0,121,39.4,4,CH Gayle,run out,0,0,0,0,0,-1
8834,239907,1,GM Strydom,6,39.5,8,15,12,4,0,0,1,0,142,45.3,7,CH Gayle,caught,0,0,0,0,0,1
8835,239907,1,KM Dabengwa,7,41.1,5,14,11,3,1,0,0,0,135,44.3,6,DJ Bravo,caught,3,13,0,0,0,-1
8836,239907,1,NB Mahwire,8,44.4,6,16,12,4,1,0,0,0,150,49.2,9,JE Taylor,caught,7,14,0,0,6,1
8837,239907,1,RS Higgins,9,45.4,0,3,3,0,0,0,0,0,142,45.6,8,CH Gayle,caught,6.2,36,0,0,0,-1
8838,239907,1,P Utseya,10,46.1,2,6,4,2,0,0,0,0,-1,-1,-1,-1,-1,10,35,3,0,2,-11
8839,239907,1,EC Rainsford,11,49.3,1,3,2,1,0,0,0,0,-1,-1,-1,-1,-1,6,26,1,0,4,-12
8840,239907,2,CH Gayle,1,0.1,35,69,60,11,3,0,3,1,71,20.1,3,P Utseya,caught,7,30,2,0,0,2
8841,239907,2,RS Morton,2,0.1,0,5,5,0,0,0,0,0,1,0.6,1,EC Rainsford,caught,0,0,0,0,0,-1
8842,239907,2,RR Sarwan,3,1.1,14,27,22,4,1,0,2,0,38,11.5,2,NB Mahwire,run out,0,0,0,0,0,-1
8843,239907,2,D Ramdin,4,11.6,37,58,35,19,3,0,3,0,121,32.4,5,P Utseya,bowled,0,0,0,0,0,1
8844,239907,2,S Chanderpaul,5,20.2,3,10,7,3,0,0,0,0,77,22.3,4,P Utseya,caught,0,0,0,0,0,-1
8845,239907,2,BC Lara,6,22.4,40,42,21,15,2,1,3,1,-1,-1,-1,-1,-1,0,0,0,0,0,-7
8846,239907,2,DJ Bravo,7,32.5,9,18,13,3,1,0,1,0,-1,-1,-1,-1,-1,8,23,2,0,4,-8
8847,239907,2,FH Edwards,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,23,0,0,2,0
8848,239907,2,JE Taylor,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,21,2,0,4,0
8849,239907,2,IDR Bradshaw,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,8,25,0,0,2,0
8850,239907,2,DR Smith,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,7,29,2,0,2,0
8851,239908,1,CH Gayle,1,0.1,49,69,53,9,6,0,7,0,80,20.3,2,NB Mahwire,caught,8.2,21,2,1,0,1
8852,239908,1,RS Morton,2,0.1,16,43,37,4,2,0,2,0,70,17.5,1,T Mupariwa,caught,0,0,0,1,0,-1
8853,239908,1,RR Sarwan,3,17.6,55,61,29,24,2,1,3,2,154,37.4,4,T Mupariwa,caught,0,0,0,1,0,1
8854,239908,1,D Ramdin,4,20.4,4,7,5,1,0,1,0,0,85,21.5,3,P Utseya,lbw,0,0,0,1,0,-1
8855,239908,1,S Chanderpaul,5,21.6,46,72,39,30,4,0,2,0,218,46.6,7,CJ Chibhabha,caught,0,0,0,1,0,2
8856,239908,1,BC Lara,6,37.5,5,9,4,5,0,0,0,0,162,39.6,5,T Mupariwa,caught,0,0,0,1,0,-1
8857,239908,1,DJ Bravo,7,40.1,9,8,3,5,0,0,1,0,183,42.3,6,EC Rainsford,bowled,5,14,1,1,4,-1
8858,239908,1,DR Smith,8,42.4,30,18,6,9,0,1,0,3,230,48.3,8,CJ Chibhabha,bowled,4,11,0,1,1,0
8859,239908,1,IDR Bradshaw,9,47.1,6,7,1,6,0,0,0,0,-1,-1,-1,-1,-1,10,27,1,1,2,-10
8860,239908,1,JE Taylor,10,48.4,6,3,1,2,0,0,1,0,238,49.2,9,NB Mahwire,bowled,10,29,4,1,7,-1
8861,239908,1,FH Edwards,11,49.3,2,2,0,2,0,0,0,0,-1,-1,-1,-1,-1,8,42,1,1,7,-12
8862,239908,2,HP Rinke,1,0.1,6,15,12,2,0,0,1,0,7,3.5,1,JE Taylor,caught,0,0,0,0,0,0
8863,239908,2,T Duffin,2,0.1,1,14,14,1,0,0,0,0,11,5.5,2,JE Taylor,bowled,0,0,0,0,0,0
8864,239908,2,CJ Chibhabha,3,3.6,67,96,71,15,7,2,8,0,114,33.5,7,IDR Bradshaw,caught,7,39,2,0,4,4
8865,239908,2,BRM Taylor,4,5.6,0,1,1,0,0,0,0,0,11,5.6,3,JE Taylor,bowled,0,0,0,0,0,-1
8866,239908,2,E Chigumbura,5,6.1,13,35,30,5,0,0,2,0,67,19.1,4,FH Edwards,caught,0,0,0,0,0,-1
8867,239908,2,GM Strydom,6,19.2,5,14,14,1,0,0,1,0,91,24.4,5,DJ Bravo,run out,3,15,0,0,0,-1
8868,239908,2,CK Coventry,7,24.5,0,6,7,0,0,0,0,0,95,26.4,6,DJ Bravo,caught,0,0,0,0,0,-1
8869,239908,2,NB Mahwire,8,26.5,6,32,27,6,0,0,0,0,116,36.3,8,CH Gayle,caught,10,58,2,0,6,0
8870,239908,2,P Utseya,9,33.6,0,4,4,0,0,0,0,0,116,37.2,9,JE Taylor,caught,10,51,1,0,1,0
8871,239908,2,T Mupariwa,10,36.4,16,28,19,6,1,0,2,0,144,46.2,10,CH Gayle,caught,10,47,3,0,3,0
8872,239908,2,EC Rainsford,11,37.3,9,27,23,5,2,0,0,0,-1,-1,-1,-1,-1,10,32,1,0,0,-12
8873,239911,1,HP Rinke,1,0.1,0,4,5,0,0,0,0,0,6,1.7,1,JE Taylor,caught,1,6,0,0,1,0
8874,239911,1,T Duffin,2,0.1,38,107,91,15,2,1,4,0,91,32.4,5,CD Collymore,run out,0,0,0,0,0,3
8875,239911,1,BRM Taylor,3,1.8,21,35,25,7,0,2,2,0,42,15.6,2,DJ Bravo,caught,0,0,0,0,0,-1
8876,239911,1,V Sibanda,4,16.1,4,11,11,0,0,0,1,0,48,18.6,3,D Mohammed,bowled,0,0,0,0,0,-1
8877,239911,1,E Chigumbura,5,19.1,12,16,9,6,0,0,0,1,77,25.4,4,CH Gayle,caught,0,0,0,0,0,-1
8878,239911,1,GM Strydom,6,25.5,48,73,49,16,2,0,4,2,152,49.1,9,DJ Bravo,bowled,0,0,0,0,0,3
8879,239911,1,KM Dabengwa,7,32.5,7,18,15,2,1,1,0,0,112,39.1,6,D Mohammed,hit wicket,5,37,0,0,0,-1
8880,239911,1,NB Mahwire,8,39.2,0,3,3,0,0,0,0,0,112,39.4,7,D Mohammed,bowled,4,19,0,0,2,-1
8881,239911,1,T Mupariwa,9,39.5,11,24,18,5,1,0,1,0,152,48.4,8,JE Taylor,bowled,5,32,0,0,1,-1
8882,239911,1,P Utseya,10,48.5,0,3,3,0,0,0,0,0,-1,-1,-1,-1,-1,8.4,37,0,0,3,-11
8883,239911,1,AJ Ireland,11,49.2,0,1,1,0,0,0,0,0,152,49.2,10,DJ Bravo,bowled,4,25,0,0,0,-1
8884,239911,2,CH Gayle,1,0.1,95,88,48,30,2,1,13,1,-1,-1,-1,-1,-1,8,24,1,1,0,-2
8885,239911,2,S Chattergoon,2,0.1,54,78,50,18,2,0,8,0,-1,-1,-1,-1,-1,0,0,0,1,0,-3
8886,239911,2,CD Collymore,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,18,0,1,5,0
8887,239911,2,JE Taylor,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9,34,2,1,6,0
8888,239911,2,DJ Bravo,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,9.2,24,3,1,0,0
8889,239911,2,D Mohammed,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,10,37,3,1,0,0
8890,239911,2,MN Samuels,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,4,15,0,1,0,0
